Transcript Cluster ID	Gene Title	Gene Symbol	Entrez Gene ID	Cytoband	GO Description	Transcript Classification
8173269	LAS1-like, ribosome biogenesis factor	LAS1L	81887	Xq12	nucleoplasm /// nucleolus /// cytoplasm /// microtubule organizing center /// rRNA processing /// membrane /// poly(A) RNA binding /// MLL1 complex /// nucleus /// nucleoplasm /// cytoplasm	full-length
8173287	V-set and immunoglobulin domain containing 4	VSIG4	11326	Xq12	protein binding /// complement activation, alternative pathway /// integral component of membrane /// negative regulation of interleukin-2 production /// negative regulation of T cell proliferation /// extracellular exosome /// immune system process /// membrane /// innate immune response /// protein binding	full-length
8173340	praja ring finger 1, E3 ubiquitin protein ligase	PJA1	64219	Xq13.1	protein binding /// cytoplasm /// zinc ion binding /// protein ubiquitination /// ligase activity /// protein catabolic process /// ubiquitin protein ligase activity /// cytoplasm /// cytoplasm /// protein ubiquitination /// protein ubiquitination /// metal ion binding /// ubiquitin protein ligase activity /// ubiquitin protein ligase activity /// ubiquitin-protein transferase activity /// protein binding	full-length
8173349	acyl-CoA wax alcohol acyltransferase 2	AWAT2	158835	Xq13.1	endoplasmic reticulum membrane /// wax biosynthetic process /// integral component of membrane /// retinol metabolic process /// long-chain-alcohol O-fatty-acyltransferase activity /// retinol O-fatty-acyltransferase activity /// endoplasmic reticulum /// lipid metabolic process /// membrane /// transferase activity /// transferase activity, transferring acyl groups /// transferase activity, transferring acyl groups other than amino-acyl groups /// metabolic process	full-length
8173366	pyrimidinergic receptor P2Y, G-protein coupled, 4	P2RY4	5030	Xq13.1	ATP binding /// cytosol /// plasma membrane /// integral component of plasma membrane /// phospholipase C-activating G-protein coupled receptor signaling pathway /// positive regulation of cytosolic calcium ion concentration /// uridine nucleotide receptor activity /// basolateral plasma membrane /// apical plasma membrane /// transepithelial chloride transport /// G-protein coupled purinergic nucleotide receptor signaling pathway /// G-protein coupled purinergic nucleotide receptor activity /// UTP-activated nucleotide receptor activity /// cellular response to prostaglandin E stimulus /// signal transducer activity /// G-protein coupled receptor activity /// plasma membrane /// signal transduction /// G-protein coupled receptor signaling pathway /// membrane /// integral component of membrane	full-length
8173373	PDZ domain containing 11	PDZD11	51248	Xq13.1	protein binding /// extracellular region /// cytosol /// cytosol /// cell-cell junction /// vitamin metabolic process /// water-soluble vitamin metabolic process /// biotin metabolic process /// exocytosis /// neurotransmitter secretion /// protein C-terminus binding /// asymmetric protein localization /// pantothenate metabolic process /// basolateral plasma membrane /// ion transmembrane transport /// small molecule metabolic process /// maintenance of epithelial cell apical/basal polarity /// synapse /// transmembrane transport /// protein localization to basolateral plasma membrane /// cytoplasm /// cell-cell junction /// exocytosis /// neurotransmitter secretion /// asymmetric protein localization /// maintenance of epithelial cell apical/basal polarity /// synapse /// protein localization to basolateral plasma membrane /// protein binding	full-length
8173381	testis expressed 11	TEX11	56159	Xq13.1	resolution of meiotic recombination intermediates /// synaptonemal complex /// central element /// protein binding /// meiotic gene conversion /// male meiosis chromosome segregation /// synaptonemal complex assembly /// reciprocal meiotic recombination /// male gonad development /// fertilization /// negative regulation of apoptotic process /// chiasma assembly /// condensed nuclear chromosome /// synaptonemal complex /// chromosome /// meiotic gene conversion /// reciprocal meiotic recombination /// male meiosis /// meiotic cell cycle /// protein binding	full-length
8173437	chromosome X open reading frame 65	CXorf65	158830	Xq13.1	---	full-length
8173444	interleukin 2 receptor, gamma	IL2RG	3561	Xq13.1	MAPK cascade /// activation of MAPKK activity /// interleukin-2 receptor activity /// interleukin-4 receptor activity /// interleukin-7 receptor activity /// protein binding /// intracellular /// plasma membrane /// integral component of plasma membrane /// immune response /// signal transduction /// epidermal growth factor receptor signaling pathway /// small GTPase mediated signal transduction /// Ras protein signal transduction /// axon guidance /// insulin receptor signaling pathway /// fibroblast growth factor receptor signaling pathway /// external side of plasma membrane /// membrane /// viral process /// interleukin-2 binding /// interleukin-7 binding /// interleukin-4-mediated signaling pathway /// Fc-epsilon receptor signaling pathway /// interleukin-2-mediated signaling pathway /// interleukin-7-mediated signaling pathway /// innate immune response /// vascular endothelial growth factor receptor signaling pathway /// neurotrophin TRK receptor signaling pathway /// cytokine receptor activity /// cell surface /// membrane /// integral component of membrane /// cytokine-mediated signaling pathway /// interleukin-2 binding /// protein binding	full-length
8173503	retrotransposon gag domain containing 4	RGAG4	340526	Xq13.1	---	full-length
8173506	excision repair cross-complementation group 6-like	ERCC6L	54821	Xq13.1	mitotic cell cycle /// condensed chromosome kinetochore /// DNA binding /// helicase activity /// protein binding /// ATP binding /// nucleoplasm /// cytoplasm /// centrosome /// cytosol /// plasma membrane /// mitotic nuclear division /// small GTPase mediated signal transduction /// metabolic process /// membrane /// cell division /// nucleotide binding /// chromosome, centromeric region /// kinetochore /// chromosome /// cell cycle /// hydrolase activity /// protein binding	full-length
8173513	ribosomal protein S4, X-linked	RPS4X	6191	Xq13.1	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay /// structural constituent of ribosome /// cytosol /// ribosome /// polysome /// focal adhesion /// translation /// translation /// translation /// translational initiation /// translational elongation /// translational termination /// SRP-dependent cotranslational protein targeting to membrane /// multicellular organismal development /// positive regulation of cell proliferation /// gene expression /// small ribosomal subunit /// membrane /// viral process /// viral life cycle /// viral transcription /// rRNA binding /// cytosolic small ribosomal subunit /// cytosolic small ribosomal subunit /// ribonucleoprotein complex /// cytoplasmic ribonucleoprotein granule /// cellular protein metabolic process /// poly(A) RNA binding /// positive regulation of translation /// extracellular exosome /// RNA binding /// structural constituent of ribosome /// intracellular /// cytoplasm /// ribosome /// translation /// ribonucleoprotein complex	full-length
8173551	phosphorylase kinase, alpha 1 (muscle)	PHKA1	5255	Xq13.1 /// Xq13.2	phosphorylase kinase activity /// calmodulin binding /// cytosol /// plasma membrane /// phosphorylase kinase complex /// carbohydrate metabolic process /// glycogen metabolic process /// glycogen catabolic process /// glucose metabolic process /// generation of precursor metabolites and energy /// protein phosphorylation /// small molecule metabolic process /// catalytic activity /// phosphorylase kinase complex /// carbohydrate metabolic process /// glycogen metabolic process /// membrane	full-length
8173621	KIAA2022	KIAA2022	340533	Xq13.3	DNA-directed DNA polymerase activity /// nucleus /// DNA-dependent DNA replication /// nervous system development /// zeta DNA polymerase complex /// error-prone translesion synthesis /// DNA-directed DNA polymerase activity /// nucleus /// DNA-dependent DNA replication /// multicellular organismal development /// zeta DNA polymerase complex /// error-prone translesion synthesis	full-length
8173627	---	---	---	Xq13.3	---	---
8173629	ATP binding cassette subfamily B member 7	ABCB7	22	Xq13.3	ATP binding /// mitochondrion /// mitochondrial inner membrane /// mitochondrial inner membrane /// transport /// cellular iron ion homeostasis /// heme transporter activity /// heme transport /// integral component of membrane /// ATPase activity, coupled to transmembrane movement of substances /// small molecule metabolic process /// transmembrane transport /// transmembrane transport /// nucleotide binding /// ATP binding /// mitochondrion /// mitochondrial inner membrane /// transport /// cellular iron ion homeostasis /// cellular iron ion homeostasis /// membrane /// integral component of membrane /// integral component of membrane /// ATPase activity /// ATPase activity, coupled to transmembrane movement of substances /// transmembrane transport /// transmembrane transport /// metabolic process /// cell	full-length
