Transcript Cluster ID	Gene Title	Gene Symbol	Entrez Gene ID	Cytoband	GO Description	Transcript Classification
7932637	ankyrin repeat domain 26	ANKRD26	22852	10p12.1	centrosome /// actin filament /// regulation of fatty acid metabolic process /// negative regulation of multicellular organism growth /// glucose homeostasis /// negative regulation of fat cell differentiation /// negative regulation of organ growth /// negative regulation of insulin receptor signaling pathway /// regulation of feeding behavior /// negative regulation of ERK1 and ERK2 cascade /// regulation of lipid metabolic process /// protein binding	full-length
7932727	patched domain containing 3	PTCHD3	374308	10p12.1	signal transduction /// spermatid development /// hedgehog receptor activity /// integral component of membrane /// sperm midpiece /// molecular_function /// cellular_component /// membrane	full-length
7932834	mitochondrial poly(A) polymerase /// golgin A2 pseudogene 6	MTPAP /// GOLGA2P6	55149 /// 729668	10p11.23	magnesium ion binding /// UTP binding /// polynucleotide adenylyltransferase activity /// protein binding /// ATP binding /// mitochondrion /// transcription, DNA-templated /// mRNA polyadenylation /// manganese ion binding /// identical protein binding /// protein homodimerization activity /// intracellular membrane-bounded organelle /// poly(A) RNA binding /// histone mRNA catabolic process /// nucleotide binding /// RNA binding /// polynucleotide adenylyltransferase activity /// ATP binding /// cytoplasm /// mitochondrion /// mRNA processing /// transferase activity /// nucleotidyltransferase activity /// metal ion binding	full-length
7933080	---	---	---	10p11.21	---	---
7933092	zinc finger protein 248	ZNF248	57209	10p11.1	DNA binding /// nucleus /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// metal ion binding /// nucleic acid binding /// intracellular	full-length
7933180	zinc finger protein 239	ZNF239	8187	10q11.21	DNA binding /// transcription factor activity, sequence-specific DNA binding /// RNA binding /// protein binding /// nucleus /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// metal ion binding /// nucleic acid binding /// DNA binding /// transcription factor activity, sequence-specific DNA binding /// regulation of transcription, DNA-templated /// regulation of transcription, DNA-templated	full-length
7933209	chromosome 10 open reading frame 25	C10orf25	220979	10q11.21	extracellular region	full-length
7933263	protein tyrosine phosphatase, non-receptor type 20 /// tyrosine-protein phosphatase non-receptor type 20-like /// tyrosine-protein phosphatase non-receptor type 20	PTPN20 /// LOC102725179 /// LOC105369264	26095 /// 102725179 /// 105369264	10q11.22	protein tyrosine phosphatase activity /// nucleus /// cytoplasm /// microtubule organizing center /// microtubule /// peptidyl-tyrosine dephosphorylation /// protein dephosphorylation /// dephosphorylation /// phosphatase activity /// phosphoprotein phosphatase activity /// cytoskeleton /// hydrolase activity	full-length
7933312	annexin A8-like 1 /// annexin A8 /// annexin A8-like	ANXA8L1 /// ANXA8 /// LOC102725207	728113 /// 653145 /// 102725207	10q11.22	calcium ion binding /// calcium-dependent phospholipid binding /// extracellular exosome /// metal ion binding /// calcium ion binding /// calcium-dependent phospholipid binding /// phosphatidylinositol-4,5-bisphosphate binding /// phosphatidylinositol-3,4,5-trisphosphate binding /// cytosol /// plasma membrane /// endosome organization /// blood coagulation /// hemostasis /// endosomal transport /// late endosome membrane /// phosphatidylinositol-3,4-bisphosphate binding /// actin filament binding /// negative regulation of serine-type endopeptidase activity /// negative regulation of phospholipase A2 activity	full-length
7933427	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9 /// ArfGAP with GTPase domain, ankyrin repeat and PH domain 6 /// ankyrin repeat and GTPase domain Arf GTPase activating protein 11	AGAP9 /// AGAP6 /// AGAP11	642517 /// 414189 /// 119385	10q11.22	GTPase activator activity /// positive regulation of GTPase activity /// metal ion binding /// protein binding	full-length
7933488	V-set and transmembrane domain containing 4	VSTM4	196740	10q11.23	extracellular region /// plasma membrane /// integral component of membrane /// membrane /// protein binding	full-length
7933572	---	---	---	10q11.23	---	---
7933619	sphingomyelin synthase 1	SGMS1	259230	10q11.23	Golgi trans cisterna /// Golgi membrane /// nucleus /// endoplasmic reticulum /// plasma membrane /// sphingolipid metabolic process /// sphingomyelin biosynthetic process /// apoptotic process /// membrane /// cell growth /// kinase activity /// phosphorylation /// sphingolipid biosynthetic process /// integral component of Golgi membrane /// sphingomyelin synthase activity /// small molecule metabolic process /// ceramide cholinephosphotransferase activity /// Golgi membrane /// Golgi apparatus /// lipid metabolic process /// sphingolipid metabolic process /// membrane /// integral component of membrane /// transferase activity /// sphingomyelin synthase activity /// metabolic process /// cell growth /// inflammatory response /// positive regulation of gene expression /// cellular response to lipopolysaccharide /// cellular response to tumor necrosis factor /// negative regulation of extrinsic apoptotic signaling pathway /// protein binding	full-length
7933758	---	---	---	10q21.2	---	---
7933855	rhotekin 2	RTKN2	219790	10q21.2	plasma membrane /// signal transduction /// positive regulation of cell proliferation /// hemopoiesis	full-length
7934026	DNA replication helicase/nuclease 2	DNA2	1763	10q21.3	DNA replication checkpoint /// mitotic cell cycle /// telomere maintenance via recombination /// telomere maintenance /// double-strand break repair via homologous recombination /// DNA double-strand break processing /// DNA binding /// DNA helicase activity /// helicase activity /// nuclease activity /// protein binding /// ATP binding /// nucleus /// nucleoplasm /// gamma DNA polymerase complex /// DNA replication /// mitochondrial DNA replication /// DNA strand elongation involved in DNA replication /// DNA repair /// base-excision repair /// double-strand break repair /// ATPase activity /// site-specific endodeoxyribonuclease activity, specific for altered base /// 5'-flap endonuclease activity /// telomere maintenance via semi-conservative replication /// DNA duplex unwinding /// DNA replication, Okazaki fragment processing /// mitochondrial nucleoid /// DNA replication, removal of RNA primer /// 5'-3' DNA helicase activity /// single-stranded DNA-dependent ATPase activity /// mitochondrial DNA repair /// double-strand break repair via synthesis-dependent strand annealing /// positive regulation of DNA replication /// metal ion binding /// 4 iron, 4 sulfur cluster binding /// nucleic acid phosphodiester bond hydrolysis /// nucleic acid phosphodiester bond hydrolysis /// nucleotide binding /// DNA binding /// catalytic activity /// helicase activity /// nuclease activity /// endonuclease activity /// nucleus /// mitochondrion /// DNA replication /// DNA repair /// cellular response to DNA damage stimulus /// metabolic process /// hydrolase activity /// 5'-flap endonuclease activity /// DNA replication, Okazaki fragment processing /// single-stranded DNA-dependent ATPase activity /// iron-sulfur cluster binding /// protein binding	full-length
7934101	apoptosis-inducing factor, mitochondrion-associated, 2	AIFM2	84883	10q22.1	DNA binding /// electron-transferring-flavoprotein dehydrogenase activity /// extracellular space /// cytoplasm /// mitochondrion /// mitochondrial outer membrane /// lipid particle /// cytosol /// apoptotic mitochondrial changes /// integral component of membrane /// positive regulation of apoptotic process /// flavin adenine dinucleotide binding /// oxidation-reduction process /// DNA binding /// cytoplasm /// mitochondrion /// mitochondrial outer membrane /// apoptotic process /// membrane /// oxidoreductase activity /// NADH dehydrogenase (ubiquinone) activity	full-length
7934154	---	---	---	10q22.1	---	---
7934215	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2	SPOCK2	9806	10q22.1	calcium ion binding /// glycosaminoglycan binding /// proteinaceous extracellular matrix /// signal transduction /// synapse assembly /// positive regulation of cell-substrate adhesion /// peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan /// extracellular matrix organization /// regulation of cell differentiation /// extracellular matrix binding /// calcium ion binding /// extracellular region /// proteinaceous extracellular matrix /// extracellular matrix organization /// protein binding	full-length
